Empreendimento;Unidade;Tipo;Área Privativa (m²);Situação;Valor VGV;Valor m²;Chave
PALM BEACH;Apto 703;2S;132.06;Vendida; -   ; -   ;
PALM BEACH;Apto 1801;3S;128.28;Vendida; -   ; -   ;
PALM BEACH;Apto 1903;2S;132.06;Vendida; -   ; -   ;
PALM BEACH;Síndico;3S;100;Vendida; -   ; -   ;
OCEAN PARK;Apto 503 N;2S;78.91;Vendida;775,308;9,825;
BLUE COAST;Apartamento 3302;3S;82;Vendida; 1,211,627 ;14,776;
BLUE COAST;Apartamento 1801;2S;131.99;Vendida; 1,500,923 ;11,371;
OCEAN PARK;Apto 1303 N;2S;78.91;Vendida;851,987;10,797;
OCEAN PARK;Apto 2003 N;3S;78.91;Vendida;935,056;11,85;
BLUE COAST;Apartamento 1703;2S;131.52;Vendida; 1,561,566 ;11,873;
OCEAN PARK;Apto 1106 S;2S;80.03;Vendida;883,904;11,045;
OCEAN PARK;Apto 2106 S;3S;80.03;Vendida;929,761;11,618;
OCEAN PARK;Apto 2301 S;Sala;122.55;Vendida; 1,688,960 ;13,782;
OCEAN PARK;Apto 2406 S;3S;80.03;Vendida;957,03;11,958;
OCEAN PARK;Apto 2503 N;3S;78.91;Vendida;212,341;2,691;
OCEAN PARK;Apto 1006 S;3S;80.03;Vendida;837,851;10,469;
OCEAN PARK;Apto 1801 S;3S;122.55;Vendida; 1,566,185 ;12,78;
OCEAN PARK;Apto 1806 S;3S;80.03;Vendida;904,511;11,302;
OCEAN PARK;Apto 1903 S;3S;79.8;Vendida;890,81;11,163;
OCEAN PARK;Apto 2001 S;2S;122.55;Vendida; 1,606,464 ;13,109;
OCEAN PARK;Apto 2006 S;2S;80.03;Vendida;920,671;11,504;
OCEAN PARK;Apto 706 S;2S;80.03;Vendida;815,125;10,185;
OCEAN PARK;Apto 1706 S;Sala;80.03;Vendida;896,431;11,201;
OCEAN PARK;Apto 2003 S;3S;79.8;Vendida;898,81;11,263;
OCEAN PARK;Apto 2101 S;3S;122.55;Vendida; 1,648,640 ;13,453;
OCEAN PARK;Apto 806 S;3S;80.03;Vendida;822,701;10,28;
BLUE COAST;Apartamento 2902;2S;82;Vendida; 1,100,000 ;13,415;
OCEAN PARK;Apto 1606 S;2S;80.03;Vendida;888,351;11,1;
OCEAN PARK;Apto 2002 S;2S;121.37;Vendida; 1,539,285 ;12,683;
OCEAN PARK;Apto 1701 S;2S;122.55;Vendida; 1,588,160 ;12,959;
OCEAN PARK;Apto 1601 S;3S;122.55;Vendida; 1,496,096 ;12,208;
OCEAN PARK;Apto 2404 N;2S;83.4;Vendida;952,048;11,415;
OCEAN PARK;Apto 2201 S;Sala;122.55;Vendida; 1,668,800 ;13,617;
OCEAN PARK;Apto 606 S;2S;80.03;Vendida;807,551;10,091;
OCEAN PARK;Apto 1901 S;2S;122.55;Vendida; 1,608,320 ;13,124;
OCEAN PARK;Apto 905 S;3S;80.91;Vendida;824,305;10,188;
OCEAN PARK;Apto 2202 S;3S;121.37;Vendida; 1,665,569 ;13,723;
OCEAN PARK;Apto 2102 S;2S;121.37;Vendida; 1,645,702 ;13,559;
BLUE COAST;Apartamento 2103;2S;131.52;Vendida; 1,360,360 ;10,343;
OCEAN PARK;Apto 2302 S;2S;121.37;Vendida; 1,770,437 ;14,587;
OCEAN PARK;Apto 2501 S;2S;122.55;Vendida; 1,743,053 ;14,223;
OCEAN PARK;Apto 2506 S;3S;80.03;Vendida; 1,017,891 ;12,719;
OCEAN PARK;Apto 503 S;3S;79.8;Vendida;781,972;9,799;
OCEAN PARK;Apto 906 S;2S;80.03;Vendida;833,111;10,41;
SUNNY ISLAND;Apto 1601;2S;122.79;Vendida; 1,465,000 ;11,931;
SUNNY ISLAND;Apto 2303;2S;84.13;Vendida;911,4;10,833;
SUNNY ISLAND;Apto 503;3S;90.67;Vendida;840;9,264;
OCEAN PARK;Apto 2502 S;3S;121.37;Vendida; 1,733,452 ;14,282;
SUNNY ISLAND;Apto 1004;2S;83.25;Vendida;770,4;9,254;
SUNNY ISLAND;Apto 2004;3S;83.25;Vendida;870,4;10,455;
SUNNY ISLAND;Apto 603;2S;84.13;Vendida;779,4;9,264;
SUNNY ISLAND;Apto 604;2S;83.25;Vendida;742,4;8,918;
SUNNY ISLAND;Apto 801;3S;122.79;Vendida; 1,245,000 ;10,139;
SUNNY ISLAND;Apto 1401;3S;122.79;Vendida; 1,395,000 ;11,361;
SUNNY ISLAND;Apto 1503;2S;84.13;Vendida;847,4;10,073;
SUNNY ISLAND;Apto 1704;3S;83.25;Vendida;838,4;10,071;
SUNNY ISLAND;Apto 1801;2S;122.79;Vendida; 1,515,000 ;12,338;
SUNNY ISLAND;Apto 1904;2S;83.25;Vendida;858,4;10,311;
SUNNY ISLAND;Apto 2104;2S;83.25;Vendida;877,4;10,539;
SUNNY ISLAND;Apto 2504;2S;83.25;Vendida;905,4;10,876;
SUNNY ISLAND;Apto 601;2S;122.79;Vendida; 1,205,000 ;9,814;
SUNNY ISLAND;Apto 602;3S;122.79;Vendida; 1,205,000 ;9,814;
OCEAN PARK;Apto 605 S;2S;80.91;Vendida;804,8;9,947;
SUNNY ISLAND;Apto 901;3S;122.79;Vendida; 1,201,750 ;9,787;
SUNNY ISLAND;Apto 1002;2S;122.79;Vendida; 1,285,000 ;10,465;
SUNNY ISLAND;Apto 1301;2S;122.79;Vendida; 1,345,000 ;10,954;
SUNNY ISLAND;Apto 1304;3S;83.25;Vendida;796,4;9,566;
SUNNY ISLAND;Apto 1804;3S;83.25;Vendida;848,4;10,191;
SUNNY ISLAND;Apto 701;3S;122.79;Vendida; 1,225,000 ;9,976;
SUNNY ISLAND;Apto 1102;2S;122.79;Vendida; 1,305,000 ;10,628;
SUNNY ISLAND;Apto 902;2S;122.79;Vendida; 1,265,000 ;10,302;
BLUE COAST;Apartamento 3303;2S;131.52;Vendida; 2,131,080 ;16,203;
SUNNY ISLAND;Apto 1901;2S;122.79;Vendida; 1,535,000 ;12,501;
OCEAN PARK;Apto 2206 S;2S;80.03;Vendida;993,211;12,41;
SUNNY ISLAND;Apto 2204;2S;83.25;Vendida;932,125;11,197;
OCEAN PARK;Apto 1602 S;3S;121.37;Vendida; 1,562,671 ;12,875;
SUNNY ISLAND;Apto 1201;3S;122.79;Vendida; 1,258,750 ;10,251;
SUNNY ISLAND;Apto 1203;2S;84.13;Vendida;780,33;9,275;
OCEAN PARK;Apto 2402 S;3S;121.37;Vendida; 1,705,849 ;14,055;
SUNNY ISLAND;Apto 2601;2S;122.79;Vendida; 1,705,000 ;13,885;
SUNNY ISLAND;Apto 2602;2S;122.79;Vendida; 1,705,000 ;13,885;
OCEAN PARK;Apto 2401 S;3S;122.55;Vendida; 1,623,637 ;13,249;
SUNNY ISLAND;Apto 1404;2S;83.25;Vendida;846,754;10,171;
SUNNY ISLAND;Apto 1504;2S;83.25;Vendida;854,132;10,26;
BLUE COAST;Apartamento 3003;3S;131.52;Vendida; 2,024,688 ;15,395;
BLUE COAST;Apartamento 3403;3S;131.52;Vendida; 2,356,702 ;17,919;
OCEAN PARK;Apto 1001 S;3S;122.55;Vendida; 1,436,947 ;11,725;
OCEAN PARK;Apto 2306 S;2S;80.03;Vendida; 1,005,866 ;12,569;
SUNNY ISLAND;Apto 1101;2S;122.79;Vendida; 1,375,422 ;11,201;
OCEAN PARK;Apto 1206 S;3S;80.03;Vendida;902,39;11,276;
OCEAN PARK;Apto 1505 S;3S;80.91;Vendida;883,048;10,914;
OCEAN PARK;Apto 805 S;2S;80.91;Vendida;825,445;10,202;
OCEAN PARK;Apto 804 S;2S;82.29;Vendida;815,193;9,906;
SUNNY ISLAND;Apto 702;2S;122.79;Vendida; 1,295,018 ;10,547;
OCEAN PARK;Apto 703 S;2S;79.8;Vendida;672,712;8,43;
SUNNY ISLAND;Apto 1202;3S;122.79;Vendida; 1,400,734 ;11,408;
SUNNY ISLAND;Apto 2603;2S;84.13;Vendida;985,694;11,716;
OCEAN PARK;Apto 1501 S;2S;122.55;Vendida; 1,592,509 ;12,995;
OCEAN PARK;Apto 1906 S;Garden;80.03;Vendida;968,356;12,1;
SUNNY ISLAND;Apto 1403;2S;84.13;Vendida;888,435;10,56;
SUNNY ISLAND;Apto 2501;3S;122.79;Vendida; 1,781,310 ;14,507;
OCEAN PARK;Apto 1405 S;Garden;80.91;Vendida;870,921;10,764;
SUNNY ISLAND;Apto 1702;3S;122.79;Vendida; 1,580,450 ;12,871;
BREEZE TOWER;Apartamento 703;3S;82.06;Vendida; -   ; -   ;
BREEZE TOWER;Apartamento1901;3S;129.15;Vendida; -   ; -   ;
BREEZE TOWER;Apartamento1902;2S;125.51;Vendida; -   ; -   ;
PALM SPRINGS;Apartamento 403;2S;137.11;Vendida; -   ; -   ;
PALM SPRINGS;Apartamento 501;2S;142.41;Vendida; -   ; -   ;
PALM SPRINGS;Apartamento 503;3S;137.47;Vendida; -   ; -   ;
PALM SPRINGS;Apartamento1202;2S;140.3;Vendida; -   ; -   ;
PALM SPRINGS;Apartamento1703;2S;137.47;Vendida; -   ; -   ;
SUNRISE TOWER;Apartamento 601;3S;129.72;Vendida; -   ; -   ;
SUNRISE TOWER;Apartamento 703;2S;84.83;Vendida; -   ; -   ;
SUNRISE TOWER;Apartamento 801;3S;129.72;Vendida; -   ; -   ;
SUNRISE TOWER;Apartamento 804;2S;84.83;Vendida; -   ; -   ;
BLUE COAST;Apartamento 602;3S;82;Vendida;948;11,561;
OCEAN PARK;Apto 1306 S;3S;80.03;Vendida;913,162;11,41;
SUNNY ISLAND;Apto 1302;3S;122.79;Vendida; 1,421,877 ;11,58;
OCEAN PARK;Apto 1401 S;2S;122.55;Vendida; 1,600,905 ;13,063;
OCEAN PARK;Apto 1406 S;2S;80.03;Vendida;921,2;11,511;
SUNNY ISLAND;Apto 1303;3S;84.13;Vendida;881,035;10,472;
SUNNY ISLAND;Apto 1703;2S;84.13;Vendida;915,921;10,887;
SUNNY ISLAND;Apto 2101;2S;122.79;Vendida; 1,665,023 ;13,56;
SUNNY ISLAND;Apto 2304;2S;83.25;Vendida;942,35;11,32;
OCEAN PARK;Apto 1902 S;Garden;121.37;Vendida; 1,624,324 ;13,383;
OCEAN PARK;Apto 603 N;2S;78.91;Vendida;802,782;10,173;
OCEAN PARK;Apto 705 S;3S;80.91;Vendida;821,352;10,151;
BLUE COAST;Apartamento 3401;3S;132.19;Vendida; 2,328,366 ;17,614;
OCEAN PARK;Apto 1103 S;2S;79.8;Vendida;836,58;10,483;
SUNNY ISLAND;Apto 1803;2S;84.13;Vendida;927,257;11,022;
SUNNY ISLAND;Apto 2404;3S;83.25;Vendida;956,887;11,494;
SUNNY ISLAND;Apto 2604;2S;83.25;Vendida;968,662;11,636;
BLUE COAST;Apartamento 3102;3S;82;Vendida; 1,207,388 ;14,724;
OCEAN PARK;Apto 1504 S;2S;82.29;Vendida;876,516;10,652;
OCEAN PARK;Apto 1605 S;2S;80.91;Vendida;894,931;11,061;
BLUE COAST;Sala Com. 01;2S;81.58;Vendida; 1,223,700 ;15;
BLUE COAST;Sala Com. 02;3S;69.45;Vendida; 1,041,750 ;15;
BLUE COAST;Sala Com. 03;2S;90.38;Vendida; 1,355,700 ;15;
BLUE COAST;Sala Com. 04;2S;80.97;Vendida; 1,214,550 ;15;
BLUE COAST;Sala Com. 05;3S;79.79;Vendida; 1,196,850 ;15;
BLUE COAST;Sala Com. 06;2S;160.89;Vendida; 2,413,350 ;15;
BLUE COAST;Sala Com. 07;3S;96.04;Vendida; 1,440,600 ;15;
CORAL GABLES;Sala Com. 01;2S;66.07;Vendida;991,05;15;
CORAL GABLES;Sala Com. 02;Sala;58.83;Vendida;882,45;15;
CORAL GABLES;Sala Com. 04;3S;236.29;Vendida; 3,544,350 ;15;
CORAL GABLES;Sala Com. 05;3S;124.19;Vendida; 1,862,850 ;15;
CORAL GABLES;Sala Com. 06;3S;307.98;Vendida; 4,619,700 ;15;
OCEAN PARK;Sala Com. 01;3S;56.04;Vendida;840,6;15;
OCEAN PARK;Sala Com. 02;2S;96.01;Vendida; 1,440,150 ;15;
OCEAN PARK;Sala Com. 03;2S;61.6;Vendida;924;15;
OCEAN PARK;Sala Com. 04;2S;63.07;Vendida;946,05;15;
OCEAN PARK;Sala Com. 05;3S;67.04;Vendida; 1,005,600 ;15;
OCEAN PARK;Sala Com. 07;3S;59.93;Vendida;898,95;15;
SUNNY ISLAND;Sala Com. 01;2S;39.99;Vendida;599,85;15;
SUNNY ISLAND;Sala Com. 02;3S;41.96;Vendida;629,4;15;
SUNNY ISLAND;Sala Com. 03;2S;41.94;Vendida;629,1;15;
SUNNY ISLAND;Sala Com. 04;2S;44.97;Vendida;674,55;15;
OCEAN PARK;Apto 1105 S;3S;80.91;Vendida;851,798;10,528;
PALM SPRINGS;Apartamento1701;Garden;142.41;Vendida; 2,500,000 ;17,555;
SOUTH BEACH TOWER;Apartamento1802;2S;129.5;Vendida; 2,500,000 ;19,305;
SUNNY ISLAND;Apto 2503;3S;84.13;Vendida;936,362;11,13;
OCEAN PARK;Apto 601 N;2S;121.37;Vendida; 1,386,162 ;11,421;
OCEAN PARK;Apto 1201 S;2S;122.55;Vendida; 1,472,023 ;12,012;
THE WAVE;Apartamento 602;2S;144.08;Vendida; 2,050,222 ;14,23;
OCEAN PARK;Apto 2005 S;2S;80.91;Vendida;930,41;11,499;
OCEAN PARK;Apto 1101 S;3S;122.55;Vendida; 1,548,622 ;12,637;
PALM SPRINGS;Apartamento1203;2S;137.47;Vendida; 1,830,198 ;13,313;
SUNNY ISLAND;Apto 1603;2S;84.13;Vendida;914,833;10,874;
SUNNY ISLAND;Apto 501;3S;136.44;Vendida; 1,390,487 ;10,191;
GOLD COAST;Apto. 1401 N;2S;184.28;Vendida; 3,880,200 ;21,056;
GOLD COAST;Apto. 903 N;2S;125.03;Vendida; 1,654,000 ;13,229;
GOLD COAST;Apto. 1201 S;Garden;144.06;Vendida; 2,530,300 ;17,564;
GOLD COAST;Apto. 1402 S;3S;184.28;Vendida; 3,880,200 ;21,056;
SUNNY ISLAND;Apto 1903;Garden;84.13;Vendida;941,137;11,187;
GOLD COAST;Apto. 901 N;3S;132.2;Vendida; 1,989,930 ;15,052;
GOLD COAST;Apto. 1301 S;2S;140.47;Vendida; 2,580,300 ;18,369;
OCEAN PARK;Apto 1305 S;3S;80.91;Vendida;869,828;10,751;
GOLD COAST;Apto. 1001 N;3S;132.2;Vendida; 2,030,430 ;15,359;
GOLD COAST;Apto. 1202 N;2S;144.06;Vendida; 2,530,300 ;17,564;
GOLD COAST;Apto. 1101 S;2S;140.47;Vendida; 2,470,100 ;17,585;
GOLD COAST;Apto. 1102 N;3S;140.47;Vendida; 2,470,100 ;17,585;
BLUE COAST;Apartamento 3202;3S;82;Vendida; 1,229,409 ;14,993;
