Empreendimento,Unidade,Tipo,Área Privativa (m²),Situação,Valor VGV,Valor m²,Chave
SUNRISE TOWER,Apartamento1304,2S,"84,83",Vendida,"R$ 741.776,00","R$ 8.744,27",
BREEZE TOWER,Apartamento 903,2S,"82,06",Vendida,"R$ 721.728,03","R$ 8.795,13",
SUNRISE TOWER,Apartamento1503,2S,"84,83",Vendida,"R$ 776.860,00","R$ 9.157,85",
CORAL GABLES,Apartamento1403,2S,"82,41",Vendida,"R$ 623.933,86","R$ 7.571,09",
CORAL GABLES,Apartamento1903,2S,"83,33",Vendida,"R$ 771.777,57","R$ 9.261,70",
PALM SPRINGS,Apartamento1003,Garden,"137,47",Vendida,"R$ 1.164.830,14","R$ 8.473,34",
CORAL GABLES,Apartamento2201,2S,"236,64",Vendida,"R$ 2.572.326,00","R$ 10.870,21",
SUNRISE TOWER,Apartamento1003,2S,"84,83",Vendida,"R$ 751.799,77","R$ 8.862,43",
CORAL GABLES,Apartamento 903,2S,"82,41",Vendida,"R$ 731.752,08","R$ 8.879,41",
SOUTH BEACH TOWER,Apartamento1202,2S,"129,5",Vendida,"R$ 1.373.989,63","R$ 10.609,96",
SUNRISE TOWER,Apartamento1401,2S,"129,72",Vendida,"R$ 1.361.654,36","R$ 10.496,87",
PALM SPRINGS,Apartamento1103,2S,"137,47",Vendida,"R$ 1.210.919,24","R$ 8.808,61",
CORAL GABLES,Apartamento1202,2S,"136,36",Vendida,"R$ 1.209.674,61","R$ 8.871,18",
SUNSET TOWER,Apartamento1402,2S,"126,57",Vendida,"R$ 1.333.506,85","R$ 10.535,73",
CORAL GABLES,Apartamento1803,2S,"82,41",Vendida,"R$ 828.298,63","R$ 10.050,95",
SUNSET TOWER,Apartamento1903,2S,"79,13",Vendida,"R$ 836.037,95","R$ 10.565,37",
PALM BEACH,Apto 1101,3S,"128,28",Vendida,"R$ 1.463.395,80","R$ 11.407,83",
PALM SPRINGS,Apartamento1302,2S,"140,3",Vendida,"R$ 1.713.921,79","R$ 12.216,12",
SUNSET TOWER,Apartamento1502,2S,"126,57",Vendida,"R$ 1.393.128,99","R$ 11.006,79",
CORAL GABLES,Apartamento1102,2S,"132,27",Vendida,"R$ 1.179.570,75","R$ 8.917,90",
CORAL GABLES,Apartamento2601,2S,"206,17",Vendida,"R$ 2.545.427,53","R$ 12.346,26",
CORAL GABLES,Apartamento 702,Sala,"132,27",Vendida,"R$ 1.146.199,60","R$ 8.665,61",
SOUTH BEACH TOWER,Apartamento1502,Sala,"129,5",Vendida,"R$ 1.515.659,96","R$ 11.703,94",
SUNRISE TOWER,Apartamento1602,Sala,"129,9",Vendida,"R$ 1.517.414,12","R$ 11.681,40",
CORAL GABLES,Apartamento2001,Sala,"126,83",Vendida,"R$ 1.452.477,60","R$ 11.452,16",
PALM SPRINGS,Apartamento1502,Sala,"140,3",Vendida,"R$ 2.004.800,00","R$ 14.289,38",
SUNSET TOWER,Apartamento1902,Sala,"126,57",Vendida,"R$ 1.661.770,67","R$ 13.129,26",
CORAL GABLES,Apartamento1902,2S,"132,27",Vendida,"R$ 1.521.851,68","R$ 11.505,65",
CORAL GABLES,Apartamento 2002,2S,"136,35",Vendida,"R$ 1.558.933,80","R$ 11.433,32",
PALM SPRINGS,Apartamento1603,3S,"137,47",Vendida,"R$ 1.543.665,20","R$ 11.229,11",
BREEZE TOWER,Apartamento1401,2S,"129,15",Vendida,"R$ 1.606.154,32","R$ 12.436,35",
THE WAVE,Apartamento1302,2S,"144,08",Vendida,"R$ 1.657.668,88","R$ 11.505,20",
THE WAVE,Apartamento1702,3S,"144,08",Vendida,"R$ 1.770.574,20","R$ 12.288,83",
SUNSET TOWER,Apartamento1802,2S,"126,57",Vendida,"R$ 1.640.697,22","R$ 12.962,77",
THE WAVE,Apartamento1103,2S,"120,29",Vendida,"R$ 1.219.319,36","R$ 10.136,50",
THE WAVE,Apartamento1201,3S,"144,69",Vendida,"R$ 1.628.098,08","R$ 11.252,32",
THE WAVE,Apartamento1203,3S,"120,29",Vendida,"R$ 1.244.780,32","R$ 10.348,16",
THE WAVE,Apartamento 603,2S,"120,29",Vendida,"R$ 1.116.473,12","R$ 9.281,51",
THE WAVE,Apartamento1002,3S,"144,08",Vendida,"R$ 1.568.956,48","R$ 10.889,48",
THE WAVE,Apartamento1101,2S,"144,69",Vendida,"R$ 1.598.527,28","R$ 11.047,95",
THE WAVE,Apartamento1202,2S,"144,08",Vendida,"R$ 1.628.098,08","R$ 11.299,96",
THE WAVE,Apartamento1301,2S,"144,69",Vendida,"R$ 1.657.668,88","R$ 11.456,69",
THE WAVE,Apartamento1501,2S,"144,69",Vendida,"R$ 1.728.237,84","R$ 11.944,42",
THE WAVE,Apartamento1602,3S,"144,08",Vendida,"R$ 1.763.522,32","R$ 12.239,88",
THE WAVE,Apartamento1701,2S,"144,69",Vendida,"R$ 1.863.762,32","R$ 12.881,07",
THE WAVE,Apartamento1801,3S,"144,69",Vendida,"R$ 1.964.002,32","R$ 13.573,86",
THE WAVE,Apartamento 503,2S,"120,29",Vendida,"R$ 1.097.126,80","R$ 9.120,68",
THE WAVE,Apartamento 701,2S,"144,69",Vendida,"R$ 1.404.663,12","R$ 9.708,09",
THE WAVE,Apartamento 702,3S,"144,08",Vendida,"R$ 1.404.663,12","R$ 9.749,19",
THE WAVE,Apartamento 703,2S,"120,29",Vendida,"R$ 1.135.819,44","R$ 9.442,34",
THE WAVE,Apartamento 801,2S,"144,69",Vendida,"R$ 1.434.233,92","R$ 9.912,46",
THE WAVE,Apartamento 802,2S,"144,08",Vendida,"R$ 1.434.233,92","R$ 9.954,43",
THE WAVE,Apartamento1402,2S,"144,08",Vendida,"R$ 1.692.953,36","R$ 11.750,09",
THE WAVE,Apartamento1502,2S,"144,08",Vendida,"R$ 1.728.237,84","R$ 11.994,99",
THE WAVE,Apartamento1601,2S,"144,69",Vendida,"R$ 1.763.522,32","R$ 12.188,28",
THE WAVE,Apartamento1902,3S,"144,08",Vendida,"R$ 2.074.266,32","R$ 14.396,63",
SUNSET TOWER,Apartamento1702,2S,"126,57",Vendida,"R$ 1.603.840,00","R$ 12.671,57",
THE WAVE,Apartamento 902,2S,"144,08",Vendida,"R$ 1.266.898,18","R$ 8.793,02",
THE WAVE,Apartamento1401,2S,"144,69",Vendida,"R$ 1.492.473,36","R$ 10.314,97",
THE WAVE,Apartamento 501,3S,"144,69",Vendida,"R$ 1.166.091,92","R$ 8.059,24",
THE WAVE,Apartamento1001,2S,"144,69",Vendida,"R$ 1.669.196,48","R$ 11.536,36",
THE WAVE,Apartamento1803,2S,"120,29",Vendida,"R$ 1.416.792,16","R$ 11.778,14",
THE WAVE,Apartamento 601,3S,"144,69",Vendida,"R$ 1.385.116,32","R$ 9.572,99",
THE WAVE,Apartamento 901,2S,"144,69",Vendida,"R$ 1.490.468,56","R$ 10.301,12",
THE WAVE,Apartamento 502,2S,"144,08",Vendida,"R$ 1.365.569,52","R$ 9.477,86",
THE WAVE,Apartamento1802,2S,"144,08",Vendida,"R$ 1.964.002,32","R$ 13.631,33",
THE WAVE,Apartamento1901,3S,"144,69",Vendida,"R$ 2.217.308,80","R$ 15.324,55",
SUNRISE TOWER,Apartamento1302,3S,"129,9",Vendida,"R$ 1.553.720,15","R$ 11.960,89",
SUNSET TOWER,Apartamento1602,2S,"126,57",Vendida,"R$ 1.555.949,79","R$ 12.293,20",
THE WAVE,Apartamento 903,2S,"120,29",Vendida,"R$ 1.174.512,08","R$ 9.764,00",
CORAL GABLES,Apartamento2003,3S,"82,41",Vendida,"R$ 952.280,00","R$ 11.555,39",
PALM SPRINGS,Apartamento1403,2S,"137,47",Vendida,"R$ 1.553.196,10","R$ 11.298,44",
BREEZE TOWER,Apartamento1703,3S,"82,06",Vendida,"R$ 941.037,31","R$ 11.467,67",
THE WAVE,Apartamento 401,2S,"170,9",Vendida,"R$ 1.376.545,33","R$ 8.054,68",
BREEZE TOWER,Apartamento1903,2S,"82,06",Vendida,"R$ 960.299,20","R$ 11.702,40",
SUNSET TOWER,Apartamento1001,3S,"126,57",Vendida,"R$ 1.653.960,00","R$ 13.067,55",
CORAL GABLES,Apartamento2202,Sala,"136,24",Vendida,"R$ 1.730.417,43","R$ 12.701,24",
CORAL GABLES,Apartamento 602,2S,"136,35",Vendida,"R$ 1.285.949,37","R$ 9.431,24",
CORAL GABLES,Apartamento3201,2S,"206,17",Vendida,"R$ 3.069.850,00","R$ 14.889,90",
SOUTH BEACH TOWER,Apartamento1402,2S,"129,5",Vendida,"R$ 1.571.262,00","R$ 12.133,30",
THE WAVE,Apartamento 402,2S,"166,27",Vendida,"R$ 1.448.995,09","R$ 8.714,71",
CORAL GABLES,Apartamento 601,2S,"126,83",Vendida,"R$ 1.328.732,85","R$ 10.476,49",
CORAL GABLES,Apartamento 902,2S,"132,27",Vendida,"R$ 1.581.262,23","R$ 11.954,81",
CORAL GABLES,Apartamento 502,2S,"133,35",Vendida,"R$ 1.306.466,01","R$ 9.797,27",
BLUE COAST,Apartamento 1202,2S,82,Vendida,"R$ 826.980,00","R$ 10.085,12",
BLUE COAST,Apartamento 502,2S,"106,11",Vendida,"R$ 937.244,00","R$ 8.832,76",
BLUE COAST,Apartamento 1002,2S,82,Vendida,"R$ 801.920,00","R$ 9.779,51",
BLUE COAST,Apartamento 1702,2S,82,Vendida,"R$ 889.630,00","R$ 10.849,15",
BLUE COAST,Apartamento 902,2S,82,Vendida,"R$ 789.390,00","R$ 9.626,71",
BLUE COAST,Apartamento 2002,2S,82,Vendida,"R$ 927.220,00","R$ 11.307,56",
BLUE COAST,Apartamento 2502,2S,82,Vendida,"R$ 989.870,00","R$ 12.071,59",
BLUE COAST,Apartamento 3002,2S,82,Vendida,"R$ 1.052.520,00","R$ 12.835,61",
BLUE COAST,Apartamento 1203,2S,"131,52",Vendida,"R$ 1.337.201,60","R$ 10.167,29",
BLUE COAST,Apartamento 2501,3S,"131,99",Vendida,"R$ 1.654.962,40","R$ 12.538,54",
BLUE COAST,Apartamento 501,3S,"205,5",Vendida,"R$ 1.854.440,00","R$ 9.024,04",
BLUE COAST,Apartamento 802,2S,82,Vendida,"R$ 776.860,00","R$ 9.473,90",
BLUE COAST,Apartamento 3501,2S,"163,57",Vendida,"R$ 2.786.672,00","R$ 17.036,57",
BLUE COAST,Apartamento 2402,Garden,82,Vendida,"R$ 977.340,00","R$ 11.918,78",
BLUE COAST,Apartamento 2602,3S,82,Vendida,"R$ 1.002.400,00","R$ 12.224,39",
PALM SPRINGS,Apartamento1303,2S,"137,47",Vendida,"R$ 1.529.022,81","R$ 11.122,59",
BLUE COAST,Apartamento 702,2S,82,Vendida,"R$ 764.330,00","R$ 9.321,10",
BLUE COAST,Apartamento 1301,2S,"131,99",Vendida,"R$ 1.365.770,00","R$ 10.347,53",
BLUE COAST,Apartamento 1501,2S,"131,99",Vendida,"R$ 1.412.882,80","R$ 10.704,47",
BLUE COAST,Apartamento 1903,2S,"131,52",Vendida,"R$ 1.502.096,40","R$ 11.421,05",
BLUE COAST,Apartamento 2702,3S,82,Vendida,"R$ 1.014.930,00","R$ 12.377,20",
BLUE COAST,Apartamento 2802,2S,82,Vendida,"R$ 1.027.460,00","R$ 12.530,00",
BLUE COAST,Apartamento 1502,2S,82,Vendida,"R$ 864.570,00","R$ 10.543,54",
BLUE COAST,Apartamento 2701,2S,"131,99",Vendida,"R$ 1.702.075,20","R$ 12.895,49",
BLUE COAST,Apartamento 2703,2S,"131,52",Vendida,"R$ 1.697.063,20","R$ 12.903,46",
BLUE COAST,Apartamento 901,2S,"131,99",Vendida,"R$ 1.207.967,18","R$ 9.151,96",
BLUE COAST,Apartamento 1101,2S,"131,99",Vendida,"R$ 1.318.657,20","R$ 9.990,58",
BLUE COAST,Apartamento 1603,2S,"131,52",Vendida,"R$ 1.431.427,20","R$ 10.883,72",
BLUE COAST,Apartamento 2201,2S,"131,99",Vendida,"R$ 1.584.293,20","R$ 12.003,13",
BLUE COAST,Apartamento 3502,2S,"192,58",Vendida,"R$ 3.283.862,40","R$ 17.051,94",
PALM SPRINGS,Apartamento 603,3S,"137,47",Vendida,"R$ 1.314.390,59","R$ 9.561,29",
BLUE COAST,Apartamento 1802,2S,82,Vendida,"R$ 902.160,00","R$ 11.001,95",
BLUE COAST,Apartamento 701,2S,"131,99",Vendida,"R$ 1.224.431,60","R$ 9.276,70",
BLUE COAST,Apartamento 703,3S,"131,52",Vendida,"R$ 1.219.419,60","R$ 9.271,74",
BLUE COAST,Apartamento 1302,2S,82,Vendida,"R$ 839.510,00","R$ 10.237,93",
BLUE COAST,Apartamento 1102,2S,82,Vendida,"R$ 772.913,05","R$ 9.425,77",
BLUE COAST,Apartamento 2202,2S,82,Vendida,"R$ 952.280,00","R$ 11.613,17",
BLUE COAST,Apartamento 2003,2S,"131,52",Vendida,"R$ 1.532.168,40","R$ 11.649,70",
BLUE COAST,Apartamento 1602,2S,82,Vendida,"R$ 879.182,59","R$ 10.721,74",
BLUE COAST,Apartamento 1103,3S,"131,52",Vendida,"R$ 1.316.764,32","R$ 10.011,89",
BLUE COAST,Apartamento 903,3S,"131,52",Vendida,"R$ 1.266.532,40","R$ 9.629,96",
BLUE COAST,Apartamento 1503,Sala,"131,52",Vendida,"R$ 1.411.213,64","R$ 10.730,03",
THE WAVE,Apartamento 403,2S,"127,31",Vendida,"R$ 1.121.640,15","R$ 8.810,31",
BLUE COAST,Apartamento 1003,2S,"131,52",Vendida,"R$ 1.293.151,98","R$ 9.832,36",
BLUE COAST,Apartamento 2302,2S,82,Vendida,"R$ 967.100,84","R$ 11.793,91",
OCEAN PARK,Apto 1004 N,3S,"83,4",Vendida,"R$ 812.946,40","R$ 9.747,56",
OCEAN PARK,Apto 1702 N,2S,"122,55",Vendida,"R$ 1.428.420,00","R$ 11.655,81",
OCEAN PARK,Apto 1802 N,3S,"122,55",Vendida,"R$ 1.443.456,00","R$ 11.778,51",
OCEAN PARK,Apto 2502 N,2S,"122,55",Vendida,"R$ 1.573.768,00","R$ 12.841,84",
OCEAN PARK,Apto 1603 N,2S,"78,91",Vendida,"R$ 844.020,80","R$ 10.695,99",
OCEAN PARK,Apto 1704 N,3S,"83,4",Vendida,"R$ 890.131,20","R$ 10.673,04",
OCEAN PARK,Apto 2004 N,2S,"83,4",Vendida,"R$ 804.676,60","R$ 9.648,40",
OCEAN PARK,Apto 2504 N,2S,"83,4",Vendida,"R$ 892.136,00","R$ 10.697,07",
OCEAN PARK,Apto 704 N,2S,"83,4",Vendida,"R$ 715.713,60","R$ 8.581,70",
OCEAN PARK,Apto 805 N,2S,"79,69",Vendida,"R$ 683.135,60","R$ 8.572,41",
SUNRISE TOWER,Apartamento1502,2S,"129,9",Vendida,"R$ 1.731.790,16","R$ 13.331,72",
OCEAN PARK,Apto 904 N,2S,"83,4",Vendida,"R$ 697.068,96","R$ 8.358,14",
THE WAVE,Apartamento1403,2S,"120,29",Vendida,"R$ 1.406.369,26","R$ 11.691,49",
BLUE COAST,Apartamento 1902,3S,82,Vendida,"R$ 916.861,84","R$ 11.181,24",
OCEAN PARK,Apto 1201 N,3S,"121,37",Vendida,"R$ 1.335.196,80","R$ 11.001,04",
OCEAN PARK,Apto 1501 N,3S,"121,37",Vendida,"R$ 1.403.360,00","R$ 11.562,66",
OCEAN PARK,Apto 1503 N,2S,"78,91",Vendida,"R$ 834.999,20","R$ 10.581,67",
OCEAN PARK,Apto 1104 N,2S,"83,4",Vendida,"R$ 751.800,00","R$ 9.014,39",
OCEAN PARK,Apto 1504 N,2S,"83,4",Vendida,"R$ 801.920,00","R$ 9.615,35",
OCEAN PARK,Apto 1604 N,2S,"83,4",Vendida,"R$ 810.941,60","R$ 9.723,52",
OCEAN PARK,Apto 1605 N,2S,"79,69",Vendida,"R$ 769.342,00","R$ 9.654,18",
OCEAN PARK,Apto 1701 N,2S,"121,37",Vendida,"R$ 1.421.403,20","R$ 11.711,32",
OCEAN PARK,Apto 703 N,3S,"78,91",Vendida,"R$ 817.958,40","R$ 10.365,71",
OCEAN PARK,Apto 705 N,2S,"79,69",Vendida,"R$ 674.114,00","R$ 8.459,20",
OCEAN PARK,Apto 804 N,2S,"83,4",Vendida,"R$ 724.735,20","R$ 8.689,87",
BLUE COAST,Apartamento 1601,2S,"131,99",Vendida,"R$ 1.439.849,88","R$ 10.908,78",
OCEAN PARK,Apto 1903 N,3S,"78,91",Vendida,"R$ 871.085,60","R$ 11.038,98",
OCEAN PARK,Apto 2401 N,2S,"121,37",Vendida,"R$ 1.421.403,20","R$ 11.711,32",
OCEAN PARK,Apto 2402 N,3S,"122,55",Vendida,"R$ 1.405.364,80","R$ 11.467,69",
OCEAN PARK,Apto 604 N,2S,"83,4",Vendida,"R$ 706.692,00","R$ 8.473,53",
OCEAN PARK,Apto 803 N,2S,"78,91",Vendida,"R$ 756.812,00","R$ 9.590,82",
OCEAN PARK,Apto 1304 N,2S,"83,4",Vendida,"R$ 731.351,04","R$ 8.769,20",
BLUE COAST,Apartamento 601,3S,"131,99",Vendida,"R$ 1.212.123,05","R$ 9.183,45",
OCEAN PARK,Apto 1204 N,3S,"83,4",Vendida,"R$ 760.821,60","R$ 9.122,56",
OCEAN PARK,Apto 1901 N,2S,"121,37",Vendida,"R$ 1.503.600,00","R$ 12.388,56",
OCEAN PARK,Apto 1403 N,2S,"78,91",Vendida,"R$ 814.951,20","R$ 10.327,60",
OCEAN PARK,Apto 1705 N,3S,"79,69",Vendida,"R$ 783.793,01","R$ 9.835,53",
OCEAN PARK,Apto 2501 N,2S,"121,37",Vendida,"R$ 1.554.722,40","R$ 12.809,78",
OCEAN PARK,Apto 2302 N,2S,"122,55",Vendida,"R$ 1.541.341,73","R$ 12.577,25",
OCEAN PARK,Apto 504 N,2S,"83,4",Vendida,"R$ 697.670,40","R$ 8.365,35",
OCEAN PARK,Apto 905 N,Garden,"79,69",Vendida,"R$ 696.985,28","R$ 8.746,21",
OCEAN PARK,Apto 1003 N,2S,"78,91",Vendida,"R$ 853.706,93","R$ 10.818,74",
BLUE COAST,Apartamento 1701,2S,"131,99",Vendida,"R$ 1.479.346,37","R$ 11.208,02",
KEY WEST,Decorado Key West,3S,100,Vendida,R$ -,R$ -,
PALM BEACH,Decorado Palm Beach,2S,100,Vendida,R$ -,R$ -,
OCEAN PARK,Apto 1804 N,2S,"83,4",Vendida,"R$ 837.982,39","R$ 10.047,75",
BLUE COAST,Apartamento 1001,2S,"131,99",Vendida,"R$ 1.312.298,10","R$ 9.942,41",
OCEAN PARK,Apto 2101 N,3S,"121,37",Vendida,"R$ 1.491.547,85","R$ 12.289,26",
OCEAN PARK,Apto 2301 N,3S,"121,37",Vendida,"R$ 1.522.163,37","R$ 12.541,51",
OCEAN PARK,Apto 2001 N,2S,"121,37",Vendida,"R$ 1.473.308,82","R$ 12.138,99",
OCEAN PARK,Apto 2002 N,2S,"122,55",Vendida,"R$ 1.492.561,13","R$ 12.179,20",
OCEAN PARK,Apto 1602 N,2S,"122,55",Vendida,"R$ 1.428.724,50","R$ 11.658,30",
OCEAN PARK,Apto 1405 N,2S,"79,69",Vendida,"R$ 770.518,63","R$ 9.668,95",
OCEAN PARK,Apto 1601 N,Garden,"121,37",Vendida,"R$ 1.470.089,04","R$ 12.112,46",
BLUE COAST,Apartamento 2001,2S,"131,99",Vendida,"R$ 1.682.027,20","R$ 12.743,60",
OCEAN PARK,Apto 1904 N,3S,"83,4",Vendida,"R$ 872.245,86","R$ 10.458,58",
OCEAN PARK,Apto 1905 N,2S,"79,69",Vendida,"R$ 828.946,57","R$ 10.402,14",
BLUE COAST,Apartamento 1201,2S,"131,99",Vendida,"R$ 1.190.315,66","R$ 9.018,23",
BLUE COAST,Apartamento 1401,2S,"131,99",Vendida,"R$ 1.232.096,71","R$ 9.334,77",
OCEAN PARK,Apto 1205 N,2S,"79,69",Vendida,"R$ 748.608,15","R$ 9.394,00",
PALM SPRINGS,Apartamento1402,3S,"140,3",Vendida,"R$ 1.864.749,86","R$ 13.291,16",
BLUE COAST,Apartamento 1403,2S,"131,52",Vendida,"R$ 1.444.296,37","R$ 10.981,57",
OCEAN PARK,Apto 1801 N,2S,"121,37",Vendida,"R$ 1.488.869,44","R$ 12.267,19",
THE WAVE,Apartamento1503,2S,"120,29",Vendida,"R$ 1.482.256,58","R$ 12.322,36",
THE WAVE,Apartamento1903,2S,"120,29",Vendida,"R$ 1.690.762,14","R$ 14.055,72",
THE WAVE,Apartamento1102,2S,"144,08",Vendida,"R$ 1.257.073,61","R$ 8.724,83",
OCEAN PARK,Apto 2204 N,Sala,"83,4",Vendida,"R$ 916.837,71","R$ 10.993,26",
OCEAN PARK,Apto 2005 N,2S,"79,69",Vendida,"R$ 847.688,36","R$ 10.637,32",
OCEAN PARK,Apto 2304 N,2S,"83,4",Vendida,"R$ 926.332,67","R$ 11.107,11",
THE WAVE,Apartamento 803,2S,"120,29",Vendida,"R$ 1.308.132,00","R$ 10.874,82",
OCEAN PARK,Apto 2102 N,3S,"122,55",Vendida,"R$ 1.572.997,32","R$ 12.835,56",
OCEAN PARK,Apto 2201 N,3S,"121,37",Vendida,"R$ 1.571.942,32","R$ 12.951,65",
OCEAN PARK,Apto 1203 N,3S,"78,91",Vendida,"R$ 834.500,93","R$ 10.575,35",
BLUE COAST,Apartamento 1803,2S,"131,52",Vendida,"R$ 1.559.812,38","R$ 11.859,89",
KEY WEST,Apto 1403,2S,"95,93",Vendida,R$ -,R$ -,
OCEAN PARK,Apto 1404 N,3S,"83,4",Vendida,"R$ 822.896,14","R$ 9.866,86",
OCEAN PARK,Apto 1502 N,Sala,"122,55",Vendida,"R$ 1.489.218,02","R$ 12.151,92",
OCEAN PARK,Apto 1505 N,2S,"79,69",Vendida,"R$ 809.728,93","R$ 10.160,99",
OCEAN PARK,Apto 1805 N,3S,"79,69",Vendida,"R$ 838.552,51","R$ 10.522,68",
PALM SPRINGS,Apartamento1503,2S,"137,47",Vendida,"R$ 1.932.171,50","R$ 14.055,22",
PALM BEACH,Apto 1102,3S,"129,13",Vendida,R$ -,R$ -,
PALM BEACH,Apto 1403,3S,"132,06",Vendida,R$ -,R$ -,
PALM BEACH,Apto 503,3S,"132,06",Vendida,R$ -,R$ -,
PALM BEACH,Apto 703,2S,"132,06",Vendida,R$ -,R$ -,
PALM BEACH,Apto 1801,3S,"128,28",Vendida,R$ -,R$ -,
PALM BEACH,Apto 1903,2S,"132,06",Vendida,R$ -,R$ -,
PALM BEACH,Síndico,3S,100,Vendida,R$ -,R$ -,
OCEAN PARK,Apto 503 N,2S,"78,91",Vendida,"R$ 777.168,97","R$ 9.848,80",
BLUE COAST,Apartamento 3302,3S,82,Vendida,"R$ 1.214.534,72","R$ 14.811,40",
BLUE COAST,Apartamento 1801,2S,"131,99",Vendida,"R$ 1.504.524,95","R$ 11.398,78",
OCEAN PARK,Apto 1303 N,2S,"78,91",Vendida,"R$ 854.031,84","R$ 10.822,86",
OCEAN PARK,Apto 2003 N,3S,"78,91",Vendida,"R$ 937.299,93","R$ 11.878,09",
BLUE COAST,Apartamento 1703,2S,"131,52",Vendida,"R$ 1.565.313,79","R$ 11.901,72",
OCEAN PARK,Apto 1106 S,2S,"80,03",Vendida,"R$ 886.025,11","R$ 11.071,16",
OCEAN PARK,Apto 2106 S,3S,"80,03",Vendida,"R$ 931.992,22","R$ 11.645,54",
OCEAN PARK,Apto 2301 S,Sala,"122,55",Vendida,"R$ 1.693.013,50","R$ 13.814,88",
OCEAN PARK,Apto 2406 S,3S,"80,03",Vendida,"R$ 959.327,36","R$ 11.987,10",
OCEAN PARK,Apto 2503 N,3S,"78,91",Vendida,"R$ 212.850,79","R$ 2.697,39",
OCEAN PARK,Apto 1006 S,3S,"80,03",Vendida,"R$ 839.861,45","R$ 10.494,33",
OCEAN PARK,Apto 1801 S,3S,"122,55",Vendida,"R$ 1.569.944,32","R$ 12.810,64",
OCEAN PARK,Apto 1806 S,3S,"80,03",Vendida,"R$ 906.681,56","R$ 11.329,27",
OCEAN PARK,Apto 1903 S,3S,"79,8",Vendida,"R$ 892.947,76","R$ 11.189,82",
OCEAN PARK,Apto 2001 S,2S,"122,55",Vendida,"R$ 1.610.319,93","R$ 13.140,11",
OCEAN PARK,Apto 2006 S,2S,"80,03",Vendida,"R$ 922.880,34","R$ 11.531,68",
OCEAN PARK,Apto 706 S,2S,"80,03",Vendida,"R$ 817.081,76","R$ 10.209,69",
OCEAN PARK,Apto 1706 S,Sala,"80,03",Vendida,"R$ 898.582,16","R$ 11.228,07",
OCEAN PARK,Apto 2003 S,3S,"79,8",Vendida,"R$ 900.966,96","R$ 11.290,31",
OCEAN PARK,Apto 2101 S,3S,"122,55",Vendida,"R$ 1.652.596,74","R$ 13.485,08",
OCEAN PARK,Apto 806 S,3S,"80,03",Vendida,"R$ 824.675,15","R$ 10.304,58",
BLUE COAST,Apartamento 2902,2S,82,Vendida,"R$ 1.102.640,00","R$ 13.446,83",
OCEAN PARK,Apto 1606 S,2S,"80,03",Vendida,"R$ 890.482,77","R$ 11.126,86",
OCEAN PARK,Apto 2002 S,2S,"121,37",Vendida,"R$ 1.542.979,28","R$ 12.713,02",
OCEAN PARK,Apto 1701 S,2S,"122,55",Vendida,"R$ 1.591.971,58","R$ 12.990,38",
OCEAN PARK,Apto 1601 S,3S,"122,55",Vendida,"R$ 1.499.686,98","R$ 12.237,35",
OCEAN PARK,Apto 2404 N,2S,"83,4",Vendida,"R$ 954.332,90","R$ 11.442,84",
OCEAN PARK,Apto 2201 S,Sala,"122,55",Vendida,"R$ 1.672.805,12","R$ 13.649,98",
OCEAN PARK,Apto 606 S,2S,"80,03",Vendida,"R$ 809.488,85","R$ 10.114,82",
OCEAN PARK,Apto 1901 S,2S,"122,55",Vendida,"R$ 1.612.179,97","R$ 13.155,28",
OCEAN PARK,Apto 905 S,3S,"80,91",Vendida,"R$ 826.283,36","R$ 10.212,38",
OCEAN PARK,Apto 2202 S,3S,"121,37",Vendida,"R$ 1.669.566,63","R$ 13.756,01",
OCEAN PARK,Apto 2102 S,2S,"121,37",Vendida,"R$ 1.649.651,40","R$ 13.591,92",
BLUE COAST,Apartamento 2103,2S,"131,52",Vendida,"R$ 1.363.625,15","R$ 10.368,20",
OCEAN PARK,Apto 2302 S,2S,"121,37",Vendida,"R$ 1.774.685,82","R$ 14.622,11",
OCEAN PARK,Apto 2501 S,2S,"122,55",Vendida,"R$ 1.747.236,06","R$ 14.257,33",
OCEAN PARK,Apto 2506 S,3S,"80,03",Vendida,"R$ 1.020.334,31","R$ 12.749,40",
OCEAN PARK,Apto 503 S,3S,"79,8",Vendida,"R$ 783.848,25","R$ 9.822,66",
OCEAN PARK,Apto 906 S,2S,"80,03",Vendida,"R$ 835.110,85","R$ 10.434,97",
SUNNY ISLAND,Apto 1601,2S,"122,79",Vendida,"R$ 1.468.515,97","R$ 11.959,57",
SUNNY ISLAND,Apto 2303,2S,"84,13",Vendida,"R$ 913.587,12","R$ 10.859,23",
SUNNY ISLAND,Apto 503,3S,"90,67",Vendida,"R$ 842.015,76","R$ 9.286,60",
OCEAN PARK,Apto 2502 S,3S,"121,37",Vendida,"R$ 1.737.611,81","R$ 14.316,65",
SUNNY ISLAND,Apto 1004,2S,"83,25",Vendida,"R$ 772.249,11","R$ 9.276,27",
SUNNY ISLAND,Apto 2004,3S,"83,25",Vendida,"R$ 872.488,96","R$ 10.480,35",
SUNNY ISLAND,Apto 603,2S,"84,13",Vendida,"R$ 781.270,62","R$ 9.286,47",
SUNNY ISLAND,Apto 604,2S,"83,25",Vendida,"R$ 744.181,85","R$ 8.939,12",
SUNNY ISLAND,Apto 801,3S,"122,79",Vendida,"R$ 1.247.987,79","R$ 10.163,59",
